topic_id,global_index,local_index,is_selected_representative,cluster_size,papers_selected_from_cluster,title,authors,year,journal,doi,abstract,keywords,similarity_to_centroid,similarity_to_cluster_papers,diversity_score,representativeness_score,xai_alignment,symbolic_alignment,subsymbolic_alignment,representative_title,representative_authors,similarity_to_representative,is_similar_to_representative
7,2722,54,True,89,13,{Contribution-Aware Federated Learning for Smart Healthcare},"Liu, Z L and Chen, Y Y and Zhao, Y S and Yu, H and Liu, Y and Bao, R Y and Jiang, J P and Nie, Z Q and Xu, Q and Yang, Q and Intelligence, Assoc Advancement Artificial",2022,,,"Artificial intelligence (AI) is a promising technology to transform the healthcare industry. Due to the highly sensitive nature of patient data, federated learning (FL) is often leveraged to build models for smart healthcare applications. Existing deployed FL frameworks cannot address the key issues of varying data quality and heterogeneous data distributions across multiple institutions in this sector. In this paper, we report our experience developing and deploying the Contribution-Aware Federated Learning (CAreFL) framework for smart healthcare. It provides fair and explainable FL participant contribution evaluation in an efficient and privacy preserving manner, and optimizes the FL model aggregation approach based on the evaluation results. Since its deployment in Yidu Cloud Technology Inc. in March 2021, CAreFL has served 8 well-established medical institutions in China to build healthcare decision support models. It can perform contribution evaluations 2.84 times faster than the best existing approach, and has improved the average accuracy of the resulting models by 2.62% compared to the previous system (which is significant in industrial settings). To our knowledge, it is the first contribution-aware federated learning successfully deployed in the healthcare industry.",,0.5002254,0.33780542,0.31004608,0.3575909,0.125,0.08333333333333333,0.0,,,,
7,2996,56,True,89,13,{Novel Upper Bounds for the Constrained Most Probable Explanation Task},"Rahman, T and Rouhani, S and Gogate, V",2021,,,"We propose several schemes for upper bounding the optimal value of the constrained most probable explanation (CMPE) problem. Given a set of discrete random variables, two probabilistic graphical models defined over them and a real number q, this problem involves finding an assignment of values to all the variables such that the probability of the assignment is maximized according to the first model and is bounded by q w.r.t. the second model. In prior work, it was shown that CMPE is a unifying problem with several applications and special cases including the nearest assignment problem, the decision preserving most probable explanation task and robust estimation. It was also shown that CMPE is NP-hard even on tractable models such as bounded treewidth networks and is hard for integer linear programming methods because it includes a dense global constraint. The main idea in our approach is to simplify the problem via Lagrange relaxation and decomposition to yield either a knapsack problem or the unconstrained most probable explanation (MPE) problem, and then solving the two problems, respectively using specialized knapsack algorithms and mini-buckets based upper bounding schemes. We evaluate our proposed scheme along several dimensions including quality of the bounds and computation time required on various benchmark graphical models and how it can be used to find heuristic, near-optimal feasible solutions in an example application pertaining to robust estimation and adversarial attacks on classifiers.",,0.43521732,0.293905,0.5115826,0.4924913,0.0,0.08333333333333333,0.1111111111111111,,,,
7,3242,64,True,89,13,{TENSOR TRUST: INTERPRETABLE PROMPT INJECTION ATTACKS FROM AN ONLINE GAME},"Toyer, S and Watkins, O and Mendes, E and Svegliato, J and Bailey, L and Wang, T and Ong, I and Elmaaroufi, K and Abbeel, P and Darrell, T and Ritter, A and Russell, S",2024,,,"While Large Language Models (LLMs) are increasingly being used in real-world applications, they remain vulnerable to prompt injection attacks: malicious third party prompts that subvert the intent of the system designer. To help researchers study this problem, we present a dataset of over 563,000 prompt injection attacks and 118,000 prompt-based “defenses” against prompt injection, all created by players of an online game called Tensor Trust. To the best of our knowledge, this is the first dataset that includes both human-generated attacks and defenses for instruction-following LLMs. The attacks in our dataset have easily interpretable structure, and shed light on the weaknesses of LLMs. We also use the dataset to create a benchmark for resistance to two types of prompt injection, which we refer to as prompt extraction and prompt hijacking. Our benchmark results show that many models are vulnerable to the attack strategies in the Tensor Trust dataset. Furthermore, we show that some attack strategies from the dataset generalize to deployed LLM-based applications, even though they have a very different set of constraints to the game. We release data and code at tensortrust.ai/paper. {\textcopyright}2024 12th International Conference on Learning Representations, ICLR 2024. All rights reserved.","Attack strategies,Language model,Model-based OPC,On-line games,Real-world,Social networking (online),System designers,Tensors,Third parties",0.6154199,0.415597,0.3445235,0.4122476,0.125,0.16666666666666666,0.2222222222222222,,,,
8,12,0,True,99,14,{Explainable graph clustering via expanders in the massively parallel computation model},"Aghamolaei, S and Ghodsi, M",2024,Information Sciences,10.1016/j.ins.2024.120897,"Explainable clustering provides human-understandable reasons for decisions in black-box learning models. In a previous work, a decision tree built on the set of dimensions was used to define ranges of values for k-means clusters. For explainable graph clustering, we use expander graphs instead of dense subgraphs since powering an expander graph is guaranteed to result in a clique after at most a logarithmic number of steps. Consider a set of multi-dimensional points labeled with k labels. We introduce the heat map sorting problem as reordering the rows and columns of an input matrix (each point is a column and each row is a dimension) such that the labels of the entries of the matrix form connected components (clusters). A cluster is preserved if it remains connected, i.e., if it is not split into several clusters and no two clusters are merged. In the massively parallel computation model (MPC), each machine has a sublinear memory and the total memory of the machines is linear. We prove the problem is NP-hard. We give a fixed-parameter algorithm in MPC and an approximation algorithm based on expander decomposition. We empirically compare our algorithm with explainable k-means on several graphs of email and computer networks. {\textcopyright}2024 Elsevier Inc.","Approximation algorithms,Clusterings,Computation theory,DBSCAN,Decision trees,Expander graphs,Explainable clustering,Fixed-parameter algorithms,Graph clustering,K-means clustering,Massively parallel computation,Massively parallels,Matrix algebra,Parallel Computation,Parallel computation model,Parameter estimation",0.60576504,0.38035122,0.38936663,0.44346625,0.125,0.08333333333333333,0.1111111111111111,,,,
8,318,5,True,99,14,{Interpretable sequence clustering},"Dong, J J and Yang, X Y and Jiang, M D and Hu, L Y and He, Z Y",2025,INFORMATION SCIENCES,10.1016/j.ins.2024.121453,"Categorical sequence clustering is vital across various domains; however, the interpretability of cluster assignments presents considerable challenges. Sequences inherently lack explicit features, and existing sequence clustering algorithms heavily rely on complex representations, which complicates the explanation of their outcomes. To address this issue, we propose a method called Interpretable Sequence Clustering Tree (ISCT), which combines sequential patterns with a concise and interpretable tree structure. ISCT leverages k - 1 patterns to generate k leaf nodes, corresponding to k clusters, which provides an intuitive explanation on how each cluster is formed. More precisely, ISCT first projects sequences into random subspaces and then utilizes the k-means algorithm to obtain high-quality initial cluster assignments. Subsequently, it constructs a pattern- based decision tree using a boosting strategy in which sequences are re-projected and re-clustered at each node before mining the top-1 discriminative splitting pattern. Experimental results on 14 real-world data sets demonstrate that our proposed method provides an interpretable tree structure while delivering fast and accurate cluster assignments.",,0.5820657,0.3654707,0.3751706,0.42689437,0.125,0.08333333333333333,0.0,,,,
8,359,8,True,99,14,{Supervised Discriminative Sparse PCA for Corn-Characteristic Gene Selection and Tumor Classification on Multiview Biological Data},"Feng, C M -M. and Xu, Y and Liu, J -X. X and Gao, Y L -L. and Zheng, C H -H.",2019,IEEE Transactions on Neural Networks and Learning Systems,10.1109/TNNLS.2019.2893190,"Principal component analysis (PCA) has been used to study the pathogenesis of diseases. To enhance the interpretability of classical PCA, various improved PCA methods have been proposed to date. Among these, a typical method is the so-called sparse PCA, which focuses on seeking sparse loadings. However, the performance of these methods is still far from satisfactory due to their limitation of using unsupervised learning methods; moreover, the class ambiguity within the sample is high. To overcome this problem, this paper developed a new PCA method, which is named the supervised discriminative sparse PCA (SDSPCA). The main innovation of this method is the incorporation of discriminative information and sparsity into the PCA model. Specifically, in contrast to the traditional sparse PCA, which imposes sparsity on the loadings, here, sparse components are obtained to represent the data. Furthermore, via the linear transformation, the sparse components approximate the given label information. On the one hand, sparse components improve interpretability over the traditional PCA, while on the other hand, they are have discriminative abilities suitable for classification purposes. A simple algorithm is developed, and its convergence proof is provided. SDSPCA has been applied to the common-characteristic gene selection and tumor classification on multiview biological data. The sparsity and classification performance of SDSPCA are empirically verified via abundant, reasonable, and effective experiments, and the obtained results demonstrate that SDSPCA outperforms other state-of-the-art methods.","Common-characteristic (com-characteristic) gene selection,Diseases,Gene expression,Loading,Principal component analysis,Training,Tumors,multiview data,principal component analysis (PCA),sparse constraint,supervised learning,tumor classification",0.52014995,0.32659468,0.29630673,0.35226753,0.125,0.08333333333333333,0.0,,,,
8,576,11,True,99,14,{Dimension reduction based on a penalized kernel support vector machine model},"Jiang, H and Dong, Y",2017,Knowledge-Based Systems,10.1016/j.knosys.2017.09.041,"Prediction and dimension reduction play increasingly significant roles in high-dimensional data analysis; however, they suffer from model inaccuracy, selection inconsistency and a prohibitively expensive computational cost as the model dimension increases exponentially. Although a support vector machine (SVM) is one of the most powerful forecasting approaches that are widely used by the research community, it does not provide an interpretable model that violates the principle of Occam's razor. In classical regression problems, a penalized linear SVM model for the dimension reduction task has been investigated in the linear feature space under the assumption that the underlying true model is linear. In this paper, the penalized kernel SVM (PKSVM) model is proposed and investigated combining with a SVM information criterion (SVMIC) for the dimension reduction task in the nonlinear kernel space using radial basis function for prediction and model representation. Instead of pursuing sparsity in the original feature space of the SVM, dimension reduction is performed in the kernel feature space. Computationally, a fast and simple-to-implement algorithm is derived. Furthermore, both SVMIC and cross-validation are utilized to select the kernel and regularization parameters to guarantee the model consistency. Real data applications including microarray data analysis and global solar radiation forecasting are provided. The first application selected significant components in genetic study and the important data information is extracted for grid-connected photovoltaic installations in the second application. The proposed dimension reduction technique avoids the model redundancy which is of great importance for knowledge discovery. {\textcopyright}2017 Elsevier B.V.","Clustering algorithms,Data handling,Data mining,Data reduction,Dimension reduction,Dimension reduction techniques,Forecasting,Grid-connected photovoltaic,High-dimensional data analysis,Information analysis,PKSVM,Radial basis function networks,Regularization parameters,SVM,SVMIC,Support vector machine models,Support vector machines",0.5075817,0.31870326,0.39531898,0.42338467,0.125,0.08333333333333333,0.1111111111111111,,,,
8,843,21,True,99,14,{Attention non-negative spectral clustering},"Liu, B and Li, W and Li, J and Cui, X and Liu, C and Gan, H",2024,Knowledge-Based Systems,10.1016/j.knosys.2024.111695,"Deep spectral clustering is an advanced unsupervised deep learning method with widespread applications. However, when applied to large-scale datasets, it may confront problems such as an unstable training process, limited scalability, and diminished interpretability. To mitigate these limitations, a novel unsupervised deep learning algorithm named Attention Non-negative Spectral Clustering (ANSC) is proposed. Specifically, a network architecture called the Spectral Attention Network (SAN) is designed to serve as the backbone network for ANSC. This design aims to improve the stability of the training process and the model's scalability. This attention-based network architecture includes a feature extraction network, an eigenvector mapping network, and an orthogonalization module. Furthermore, to enhance the interpretability of ANSC, the objective function incorporates a cluster indicator matrix by introducing non-negative constraints. Additionally, the ℓ2,1-norm is employed as regularization to approximate the solution of the objective function. An analysis of a lower bound for the network size of ANSC is conducted based on the VC dimension. Extensive experiments validate that ANSC outperforms state-of-the-art clustering methods in terms of clustering accuracy, normalized mutual information, and adjusted rand index. {\textcopyright}2024 Elsevier B.V.","1-norm, 1</sub>-norm,Clustering algorithms,Clusterings,Deep clustering,Deep learning,Interpretability,Large datasets,Learning algorithms,Learning systems,Network architecture,Non negatives,Non-negative spectral clustering,Objective functions,Scalability,Self-attention,Spectral clustering,Training process,ℓ2,ℓ<sub>2",0.6666175,0.41855955,0.28864026,0.38313457,0.125,0.08333333333333333,0.1111111111111111,,,,
8,1368,33,True,99,14,{Cluster-based data relabelling for classification},"Wan, H and Wang, H and Scotney, B and Liu, J and Wei, X",2023,Information Sciences,10.1016/j.ins.2023.119485,"Linear classifiers are generally simpler and more explainable than their nonlinear variants. They can achieve satisfactory classification performance on linearly separable data, but not on nonlinear data. So, linear classifiers need extending, typically by modification of their algorithms, resulting in their nonlinear variants. In this paper we present one general method, cluster-based data relabelling (CBDR), that allows linear classifiers to work effectively on nonlinear data. CBDR partitions the data set into several non-overlapping class-specific clusters and relabels data by the clusters. A linear classifier can then be applied to the relabelled data to seek cluster-based linear decision boundaries instead of class-based decision boundaries. Extensive experimentation has demonstrated that CBDR can significantly enhance the classification performance of linear classifiers, and even outperform their nonlinear variants. Further experimentation has demonstrated that CBDR can also improve the classification performance of nonlinear classifiers. Most significant outperformance was observed on imbalanced data in both cases. {\textcopyright}2023 Elsevier Inc.","Classification,Classifier,Classifiers,Cluster-based,Cluster-based data relabeling,Cluster-based data relabelling,Decision tree,Decision trees,Discriminant analysis,Learning systems,Linear classifiers,Linear discriminant analyse classifier,Linear discriminant analysis classifier,Linear discriminant analyze,Machine learning,Machine-learning,Multilayer neural networks,Multilayer perceptron,Multilayers perceptrons,Naive Bayes classifier,Naive Bayes classifiers,Pattern recognition,Relabelling,Support vector machine,Support vector machines,Support vectors machine",0.4999694,0.31392357,0.3807894,0.4105844,0.125,0.08333333333333333,0.2222222222222222,,,,
8,1463,36,True,99,14,{Scale-variant structural feature construction of EEG stream via component-increased Dynamic Tensor Decomposition},"Wei, S and Tang, Y B and Gao, T F and Wang, Y D and Wang, F and Cheng, D",2024,KNOWLEDGE-BASED SYSTEMS,10.1016/j.knosys.2024.111747,"The capability of constructing structural features of EEG stream has long been pursued to track the events and abnormalities correlating multiple data domains in a variant time scale, thus their evolution and/or causality may be better interpreted in connection with the EEG monitoring scenarios. However, how to adapt to the increasingly uncertain complexity of an up -scaling EEG tensor still remains an open issue in the derivation of the feature factors. This study then develops a framework of Component -Increased Dynamic Tensor Decomposition for this task (namely CIDTD ), which centers on an algorithm fusing existing feature factors and the features of the increment at each examination point: (1) complementing missing feature factors (increase in rank ), and (2) optimizing temporal factor matrix and non -temporal factor matrices alternately based on the increment regulated by factor matrices of other modes. Benchmark experiments have been conducted to validate CIDTD 's ability to handle variable -length incremental windows during one single trial. In terms of performance, the results demonstrate that CIDTD outperforms its counterparts by achieving up to a 6.51% improvement in fitness and faster average runtime per examination point compared to state-of-theart algorithms. A case study on the CHB-MIT dataset shows that the feature factors constructed by CIDTD can better characterize the epileptic EEG dynamics than counterparts do, in particular with emerging abnormalities well captured by new feature factors in an up -scaled examination. Overall, the proposed solution excels in (1) supporting general streaming tensor decomposition when rank has to increase and (2) capturing abnormalities in EEG streams with high accuracy, robustness, and interpretability.",,0.48562756,0.3049186,0.46911007,0.47323945,0.125,0.0,0.1111111111111111,,,,
8,1687,44,True,99,14,{Multitask-Guided Deep Clustering With Boundary Adaptation},"Zhang, X and Wang, T and Zhao, X and Wen, D and Zhai, D",2024,IEEE Transactions on Neural Networks and Learning Systems,10.1109/TNNLS.2023.3307126,"Multitask learning uses external knowledge to improve internal clustering and single-task learning. Existing multitask learning algorithms mostly use shallow-level correlation to aid judgment, and the boundary factors on high-dimensional datasets often lead algorithms to poor performance. The initial parameters of these algorithms cause the border samples to fall into a local optimal solution. In this study, a multitask-guided deep clustering (DC) with boundary adaptation (MTDC-BA) based on a convolutional neural network autoencoder (CNN-AE) is proposed. In the first stage, dubbed multitask pretraining (M-train), we construct an autoencoder (AE) named CNN-AE using the DenseNet-like structure, which performs deep feature extraction and stores captured multitask knowledge into model parameters. In the second phase, the parameters of the M-train are shared for CNN-AE, and clustering results are obtained by deep features, which is termed as single-task fitting (S-fit). To eliminate the boundary effect, we use data augmentation and improved self-paced learning to construct the boundary adaptation. We integrate boundary adaptors into the M-train and S-fit stages appropriately. The interpretability of MTDC-BA is accomplished by data transformation. The model relies on the principle that features become important as the reconfiguration loss decreases. Experiments on a series of typical datasets confirm the performance of the proposed MTDC-BA. Compared with other traditional clustering methods, including single-task DC algorithms and the latest multitask clustering algorithms, our MTDC-BA achieves better clustering performance with higher computational efficiency. Deep features clustering results demonstrate the stability of MTDC-BA by visualization and convergence verification. Through the visualization experiment, we explain and analyze the whole model data input and the middle characteristic layer. Further understanding of the principle of MTDC-BA. Through additional experiments, we know that the proposed MTDC-BA is efficient in the use of multitask knowledge. Finally, we carry out sensitivity experiments on the hyper-parameters to verify their optimal performance. {\textcopyright}2012 IEEE.","Auto encoders,Boundary adaptation,Clustering algorithms,Clusterings,Computational efficiency,Convolution,Convolutional neural network,Correlation,Data mining,Data visualization,Deep learning,Explainable method,Extraction,Feature extraction,Features extraction,Job analysis,Learning algorithms,Metadata,Multitask learning,Neural networks,Task analysis,Visualization,article,autoencoder,clustering,clustering algorithm,convolutional neural network,deep learning,explainable method,feature extraction,learning,multitask learning",0.535663,0.33633512,0.34991497,0.39635196,0.25,0.08333333333333333,0.3333333333333333,,,,
8,1832,51,True,99,14,{XPL-CF: Explainable Embeddings for Feature-based Collaborative Filtering},"Almutairi, F M and Sidiropoulos, N D and Yang, B and ACM",2021,,10.1145/3459637.3482221,"Collaborative filtering (CF) methods are making an impact on our daily lives in a wide range of applications, including recommender systems and personalization. Latent factor methods, e.g., matrix factorization (MF), have been the state-of-the-art in CF, however they lack interpretability and do not provide a straightforward explanation for their predictions. Explainability is gaining momentum in recommender systems for accountability, and because a good explanation can swing an undecided user. Most recent explainable recommendation methods require auxiliary data such as review text or item content on top of item ratings. In this paper, we address the case where no additional data are available and propose augmenting the classical MF framework for CF with a prior that encodes each user's embedding as a sparse linear combination of item embeddings, and vice versa for each item embedding. Our XPL-CF approach automatically reveals these user-item relationships, which underpin the latent factors and explain how the resulting recommendations are formed. We showcase the effectiveness of XPL-CF on real data from various application domains. We also evaluate the explainability of the user-item relationship obtained from XPL-CF through numeric evaluation and case study examples.",,0.6414064,0.40272987,0.25494474,0.35156018,0.375,0.0,0.0,,,,
8,1879,53,True,99,14,{Sparse Exact PGA on Riemannian Manifolds},"Banerjee, M and Chakraborty, R and Vemuri, B C",2017,,10.1109/ICCV.2017.536,"Principal Component Analysis (PCA) is a widely popular dimensionality reduction technique for vector-valued inputs. In the past decade, a nonlinear generalization of PCA, called the Principal Geodesic Analysis (PGA) was developed to tackle data that lie on a smooth manifold. PGA suffers from the same problem as PCA in that, in both the methods, each Principal Component (PC) is a linear combination of the original variables. This makes it very difficult to interpret the PCs especially in high dimensions. This lead to the introduction of sparse PCA (SPCA) in the vector-space input case. In this paper, we present a novel generalization of SPCA, called sparse exact PGA (SEPGA) that can cope with manifold-valued input data and respect the intrinsic geometry of the underlying manifold. Sparsity has the advantage of not only easy interpretability but also computational efficiency. We achieve this by formulating the PGA problem as a minimization of the projection error in conjunction with sparsity constraints enforced on the principal vectors post isomorphic mapping to Rm, where m is the dimension of the manifold on which the data reside. Further, for constant curvature smooth manifolds, we use analytic formulae for the projection error leading to an efficient solution to the SEPGA problem. We present extensive experimental results demonstrating the performance of SEPGA in achieving very good sparse principal components without sacrificing the accuracy of reconstruction. This makes SEPGA accurate and efficient in representing manifold-valued data.","Algorithm design and analysis,Closed-form solutions,Electronics packaging,Linear programming,Manifolds,Optimization,Principal component analysis",0.5528845,0.34714824,0.39754206,0.4363777,0.125,0.08333333333333333,0.0,,,,
8,2262,60,True,99,14,{LARC: Learning activity-regularized overlapping communities across time},"Gorovits, A and Papalexakis, E E and Gujral, E and Bogdanov, P",2018,,10.1145/3219819.3220118,"Communities are essential building blocks of complex networks enjoying signiicant research attention in terms of modeling and detection algorithms. Common across models is the premise that node pairs that share communities are likely to interact more strongly. Moreover, in the most general setting a node may be a member of multiple communities, and thus, interact with more than one cohesive group of other nodes. If node interactions are observed over a long period and aggregated into a single static network, the communities may be hard to discern due to their in-network overlap. Alternatively, if interactions are observed over short time periods, the communities may be only partially observable. How can we detect communities at an appropriate temporal resolution that resonates with their natural periods of activity? We propose LARC, a general framework for joint learning of the overlapping community structure and the periods of activity of communities, directly from temporal interaction data. We formulate the problem as an optimization task coupling community it and smooth temporal activation over time. To the best of our knowledge, the tensor version of LARC is the irst tensor-based community detection method to introduce such smoothness constraints. We propose eicient algorithms for the problem, achieving a 2.6x quality improvement over all baselines for high temporal resolution datasets, and consistently detecting better-quality communities for diferent levels of data aggregation and varying community overlap. In addition, LARC elucidates interpretable temporal patterns of community activity corresponding to botnet attacks, transportation change points and public forum interaction trends, while being computationally practicalÐfew minutes on large real datasets. Finally, LARC provides a comprehensive unsupervised parameter estimation methodology yielding high accuracy and rendering it easy-to-use for practitioners. {\textcopyright}2018 Association for Computing Machinery.","Chemical activation,Community activation,Community activities,Complex networks,Data mining,Dynamic graph,Dynamic graphs,High temporal resolution,Overlapping communities,Overlapping community detection,Overlapping community detections,Population dynamics,Smoothness constraints,Tensor factorization,Tensors,Unsupervised parameter estimations",0.5965235,0.37454858,0.34250963,0.4060131,0.125,0.16666666666666666,0.2222222222222222,,,,
8,2455,64,True,99,14,{Semi Nonnegative Matrix Factorization Recommendation Algorithm Based On Bayesian Probability Model},"Jiang, Y and Xiong, J and Lang, X",2020,,10.1109/MLBDBI51377.2020.00046,"Despite model-based Collaborative Filtering (CF) methods are popular in recommendation systems, the latent factorization is extensively concerned. However, due to lack of nonnegative constraints and intrinsic probability semantics, traditional latent factorization methods have problems of low internal semantic interpretability and prediction accuracy with unsatisfactory running time per iteration times. In this paper, we propose a semi nonnegative matrix factorization algorithm based on Bayesian probability model. Using semi supervised learning method, the original rating matrix is initialized into positive and negative mixed which guarantees intrinsic interpretable semantics. Then, in order to add probability interpretation and improve the accuracy of prediction, we utilize the Gauss-Wishart distribution as a prior distribution and use Markov Chain Monte Carlo (MCMC) to achieve Bayesian random approximation inference. The whole experiment mainly considers the number of latent factors D and differences between best results and final results under a certain number of iterations. Facing the sparsity and imbalance in large data sets, the proposed algorithm guarantees the internal interpretability and has high prediction accuracy in the real world data set under the different number of latent factors and iterations with a small convergence time.","Bayes methods,Bayesian Probability,Collaborative Filtering,Machine learning algorithms,Markov processes,Matrix Factorization,Monte Carlo methods,Prediction algorithms,Recommendation System,Semantics,Semi Supervised Learning,Supervised learning",0.6580131,0.41315693,0.2883594,0.38077283,0.125,0.08333333333333333,0.0,,,,
8,2923,85,True,99,14,{Fast & scalable distributed Boolean tensor factorization},"Park, N and Oh, S and Kang, U",2017,,10.1109/ICDE.2017.152,"How can we analyze tensors that are composed of 0's and 1's? How can we efficiently analyze such Boolean tensors with millions or even billions of entries? Boolean tensors often represent relationship, membership, or occurrences of events such as subject-relation-object tuples in knowledge base data (e.g., 'Seoul'-'is the capital of'-'South Korea'). Boolean tensor factorization (BTF) is a useful tool for analyzing binary tensors to discover latent factors from them. Furthermore, BTF is known to produce more interpretable and sparser results than normal factorization methods. Although several BTF algorithms exist, they do not scale up for large-scale Boolean tensors. In this paper, we propose DBTF, a distributed algorithm for Boolean tensor factorization running on the Spark framework. By caching computation results, exploiting the characteristics of Boolean operations, and with careful partitioning, DBTF successfully tackles the high computational costs and minimizes the intermediate data. Experimental results show that DBTF decomposes up to 163-323× larger tensors than existing methods in 68-382× less time, and exhibits near-linear scalability in terms of tensor dimensionality, density, rank, and machines. {\textcopyright}2017 IEEE.","Boolean operations,Computational costs,Factorization,Factorization methods,Knowledge base,Knowledge based systems,Latent factor,Scale-up,South Korea,Tensor factorization,Tensors",0.6406965,0.40228415,0.2981959,0.38382107,0.125,0.08333333333333333,0.1111111111111111,,,,
8,3597,97,True,99,14,{CPM-Nets: Cross partial multi-view networks},"Zhang, C and Han, Z and Cui, Y and Fu, H and Zhou, J T and Hu, Q",2019,,,"Despite multi-view learning progressed fast in past decades, it is still challenging due to the difficulty in modeling complex correlation among different views, especially under the context of view missing. To address the challenge, we propose a novel framework termed Cross Partial Multi-View Networks (CPM-Nets). In this framework, we first give a formal definition of completeness and versatility for multi-view representation and then theoretically prove the versatility of the latent representation learned from our algorithm. To achieve the completeness, the task of learning latent multi-view representation is specifically translated to degradation process through mimicking data transmitting, such that the optimal tradeoff between consistence and complementarity across different views could be achieved. In contrast with methods that either complete missing views or group samples according to view-missing patterns, our model fully exploits all samples and all views to produce structured representation for interpretability. Extensive experimental results validate the effectiveness of our algorithm over existing state-of-the-arts. {\textcopyright}2019 Neural information processing systems foundation. All rights reserved.","Data transmitting,Degradation process,Formal definition,Interpretability,Model complexes,Multi-view learning,Optimal tradeoffs,State of the art",0.6221762,0.39065552,0.36441112,0.42885238,0.125,0.08333333333333333,0.2222222222222222,,,,
9,24,0,True,82,12,{A flexible feature selection approach for predicting students' academic performance in online courses},"Al-Zawqari, A and Peumans, D and Vandersteen, G",2022,Computers and Education: Artificial Intelligence,10.1016/j.caeai.2022.100103,"Educators' loss of ability to read students' comprehension level during the class through quick questions or nonverbal communication is one of the main challenges of online and blended learning. Many researchers recently tackled this problem by proposing different frameworks for predicting students' academic performance. However, previous work relies heavily on feature engineering. Feature engineering is the process of selecting, transforming, manipulating, and constructing new variables from raw data using domain knowledge. A disadvantage of feature engineering is that the features are tailored to a specific dataset making the constructed models inflexible when used in new datasets. A direct consequence is that features need to be rebuilt for each course. This paper proposes a more flexible framework to predict the students' academic performance. In this framework, the raw data is used directly to construct the prediction model without the feature engineering step. The feature selection is instead based on model interpretability. The framework is applied to the open university learning analytics dataset (OULAD) with two different type of classifiers: random forest and artificial neural networks. Obtained results show that the feature engineering step can be abandoned without affecting the models' prediction performance. The prediction results of the flexible feature selection framework either outperform or have a difference of less than 1% accuracy compared to other work in the literature that relies on a manual feature engineering step. Both random forest and artificial neural networks without feature engineering accomplish a high prediction accuracy for the case of students at risk of failing with 86% and 88% compared to all students with pass grades and students with distinction grades, respectively. Also, the prediction models have the highest accuracy rate of 93% in predicting drop-out students. Yet, the prediction models in the proposed framework and previous research work perform poorly in predicting high achieving students with maximum accuracy of 81%, a precision of 69%, and a recall of 57%. {\textcopyright}2022","Deep learning,Feature selection,Learning analytics,Random forest classifier,Virtual learning environment",0.620632,0.41523957,0.43169057,0.47892594,0.125,0.08333333333333333,0.2222222222222222,,,,
9,804,12,True,82,12,"{A survey on heterogeneous information network based recommender systems: Concepts, methods, applications and resources}","Liu, J and Shi, C and Yang, C and Lu, Z and Yu, P S",2022,AI Open,10.1016/j.aiopen.2022.03.002,"As an important way to alleviate information overload, a recommender system aims to filter out irrelevant information for users and provides them items that they may be interested in. In recent years, an increasing amount of works have been proposed to introduce auxiliary information in recommender systems to alleviate data sparsity and cold-start problems. Among them, heterogeneous information networks (HIN)-based recommender systems provide a unified approach to fuse various auxiliary information, which can be combined with mainstream recommendation algorithms to effectively enhance the performance and interpretability of models, and thus have been applied in many kinds of recommendation tasks. This paper provides a comprehensive and systematic survey of HIN-based recommender systems, including four aspects: concepts, methods, applications, and resources. Specifically, we firstly introduce the concepts related to recommender systems, heterogeneous information networks and HIN-based recommendation. Secondly, we present more than 70 methods categorized according to models or application scenarios, and describe representative methods symbolically. Thirdly, we summarize the benchmark datasets and open source code. Finally, we discuss several potential research directions and conclude our survey. {\textcopyright}2022 The Authors","Auxiliary information,Data sparsity,Heterogeneous information,Heterogeneous information network,Information networks,Information overloads,Information services,Network-based,Open source software,Open systems,Recommender systems,System concepts,System methods,System resources",0.42255363,0.28271338,0.37379622,0.38598558,0.125,0.08333333333333333,0.1111111111111111,,,,
9,1261,19,True,82,12,{Time-and-Concept Enhanced Deep Multidimensional Item Response Theory for interpretable Knowledge Tracing},"Su, Y and Cheng, Z and Luo, P and Wu, J and Zhang, L and Liu, Q and Wang, S",2021,Knowledge-Based Systems,10.1016/j.knosys.2021.106819,"Knowledge Tracing (KT), namely tracking the knowledge conditions of each student across time, has always been challenging due to the latent and time-varying characteristics of knowledge states. Traditional psychometrical frameworks lack the ability to extract rich representations of exercises or examinees. Deep learning KT models have shown comparable performances, but uninterpretable model parameters have limited their applications. Furthermore, existing frameworks usually cannot handle temporal factors appropriately, as most of them simply apply stochastic processes to simulate fluctuations on knowledge states over time. In this paper, we propose a new framework named Time-and-Concept Enhanced Deep Multidimensional Item Response Theory (TC-MIRT) that integrates the parameters of a Multidimensional Item Response Theory into an improved recurrent neural network. Specifically, two enhanced components are constructed to empower our model with the ability to perform trend forecasting and to generate explainable parameters in each specific domain of knowledge. Experiments implemented on two real-world datasets show that our framework outperforms state-of-the-art KT approaches on performance prediction tasks. Moreover, extensive case analyses also demonstrate that the interpretable parameters of TC-MIRT can be used to evaluate the strengths and weaknesses of students. {\textcopyright}2021 Elsevier B.V.","Domain of knowledge,Interpretable machine learning,Item Response Theory,Item response theory,Knowledge Tracing,Knowledge tracings,Model parameters,Performance prediction,Random processes,Real-world datasets,Recurrent neural network,Recurrent neural networks,Stochastic systems,Time-varying characteristics,Trend forecasting",0.692484,0.4633128,0.27394474,0.37857956,0.25,0.08333333333333333,0.2222222222222222,,,,
